temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions_Clear,conditions_Overcast,conditions_Partly_cloudy,conditions_Rain_overcast,conditions_Rain_partly_cloudy,conditions_Snow_overcast,conditions_Snow_rain_overcast,preciptype_no_precipitation,preciptype_rain,preciptype_rain_and_snow,preciptype_snow
25.9,13.9,20.1,78.35,0.006,100.0,0.03,3.22,14.7,33.0,1016.0,100.0,7.6,152.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.8,14.2,19.9,81.66,0.0,0.0,0.03,3.24,11.0,33.0,1015.9,100.0,3.7,102.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.9,11.3,19.1,81.68,0.0,0.0,0.03,3.27,14.8,32.0,1016.3,100.0,2.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.9,9.6,18.1,81.66,0.011,100.0,0.03,3.3,15.8,42.0,1016.9,100.0,3.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,9.8,18.0,80.84,0.0,0.0,0.03,3.32,15.6,42.0,1017.2,100.0,8.8,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.1,11.3,16.1,74.29,0.01,100.0,0.03,3.35,12.6,41.0,1017.4,100.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.1,13.9,16.1,71.07,0.0,0.0,0.03,3.38,10.2,41.0,1017.4,100.0,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.2,14.8,16.0,73.5,0.0,0.0,0.03,3.4,7.0,40.0,1017.1,100.0,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.2,15.8,15.9,70.4,0.0,0.0,0.03,3.43,7.4,41.0,1016.9,94.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.2,12.7,14.1,65.06,0.0,0.0,0.03,3.46,12.5,32.0,1016.4,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.1,20.6,20.0,58.32,0.0,0.0,0.0,3.64,22.8,292.0,1011.4,89.1,9.9,225.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,22.6,19.3,54.67,0.0,0.0,0.0,3.58,20.0,292.0,1011.2,90.0,9.9,321.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.6,17.9,23.1,73.36,0.001,100.0,0.0,3.41,20.9,291.0,1011.2,100.0,6.3,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29.8,18.4,22.7,74.7,0.0,0.0,0.0,3.35,15.9,292.0,1012.6,100.0,2.5,161.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.5,18.4,18.9,61.52,0.0,0.0,0.0,3.29,18.9,310.0,1013.5,89.1,9.8,232.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73.3,73.3,45.2,36.68,0.0,0.0,0.0,0.0,13.7,211.0,1023.4,45.0,9.9,907.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.1,74.1,43.3,33.22,0.0,0.0,0.0,0.0,14.8,230.0,1022.6,47.4,9.9,860.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.0,61.0,46.0,57.69,0.0,0.0,0.0,0.0,5.6,210.0,1022.6,45.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.8,75.8,62.8,64.11,0.0,0.0,0.0,0.0,3.8,327.0,1011.4,71.9,9.9,443.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77.9,77.9,61.3,56.83,0.0,0.0,0.0,0.0,6.4,6.0,1010.9,72.4,9.9,393.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78.1,78.1,60.2,54.09,0.0,0.0,0.0,0.0,8.0,349.0,1010.5,81.2,9.9,195.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69.3,69.3,58.8,69.25,0.0,0.0,0.0,0.0,18.1,52.0,1011.5,80.1,9.9,267.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71.9,71.9,58.8,63.36,0.0,0.0,0.0,0.0,14.2,42.0,1011.6,82.5,9.9,360.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72.1,72.1,55.9,56.66,0.0,0.0,0.0,0.0,16.5,40.0,1011.5,80.7,9.9,439.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72.0,72.0,54.9,54.79,0.0,0.0,0.0,0.0,13.9,41.0,1011.3,80.1,9.9,417.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.9,60.9,51.1,69.97,0.0,0.0,0.0,0.0,5.3,321.0,1012.6,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,56.0,46.1,69.55,0.0,0.0,0.0,0.0,0.0,357.0,1024.7,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.2,55.2,46.9,73.53,0.0,0.0,0.0,0.0,0.1,358.0,1024.6,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.1,55.1,45.0,68.76,0.0,0.0,0.0,0.0,0.1,356.0,1024.8,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,55.0,45.2,69.4,0.0,0.0,0.0,0.0,0.3,340.0,1025.0,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,56.0,46.1,69.46,0.0,0.0,0.0,0.0,0.0,358.0,1024.8,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.1,54.1,47.0,76.84,0.0,0.0,0.0,0.0,5.2,218.0,1024.9,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.0,54.0,47.0,77.13,0.0,0.0,0.0,0.0,3.1,217.0,1025.2,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.1,55.1,47.2,74.62,0.0,0.0,0.0,0.0,0.1,358.0,1025.6,100.0,9.9,16.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,55.0,48.1,77.47,0.0,0.0,0.0,0.0,0.1,358.0,1026.2,100.0,9.9,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65.8,65.8,50.0,56.67,0.0,0.0,0.0,0.0,10.4,241.0,1024.7,89.1,9.9,620.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65.8,65.8,50.0,56.52,0.0,0.0,0.0,0.0,9.2,241.0,1024.1,50.0,9.9,628.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66.1,66.1,51.1,58.56,0.0,0.0,0.0,0.0,11.4,240.0,1023.4,88.4,9.9,496.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65.3,65.3,52.0,62.06,0.0,0.0,0.0,0.0,11.5,230.0,1023.5,88.9,9.9,383.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66.0,66.0,48.3,52.88,0.0,0.0,0.0,0.0,11.1,231.0,1023.3,83.1,9.9,236.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64.2,64.2,50.1,60.22,0.0,0.0,0.0,0.0,10.2,239.0,1023.0,80.1,9.9,58.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62.9,62.9,52.0,67.59,0.0,0.0,0.0,0.0,6.0,237.0,1022.8,45.0,9.9,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.9,61.9,52.0,70.12,0.0,0.0,0.0,0.0,5.8,228.0,1022.5,45.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.1,60.1,53.0,77.42,0.0,0.0,0.0,0.0,7.1,192.0,1022.3,24.6,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59.2,59.2,54.0,82.98,0.0,0.0,0.0,0.0,8.1,202.0,1022.0,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58.0,58.0,53.2,84.02,0.0,0.0,0.0,0.0,7.9,205.0,1021.9,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52.9,52.9,43.1,69.25,0.0,0.0,0.0,0.0,16.2,281.0,1009.7,90.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51.2,51.2,42.0,70.64,0.0,0.0,0.0,0.0,19.6,282.0,1010.7,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48.8,42.5,39.7,70.85,0.0,0.0,0.0,0.0,17.5,291.0,1011.8,48.7,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.9,41.7,37.1,68.46,0.0,0.0,0.0,0.0,11.5,280.0,1012.9,25.7,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,39.8,35.9,67.78,0.0,0.0,0.0,0.0,13.7,261.0,1014.4,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.8,38.7,35.9,70.72,0.0,0.0,0.0,0.0,12.6,260.0,1015.1,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.7,39.0,35.1,68.74,0.0,0.0,0.0,0.0,11.5,260.0,1016.1,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,37.0,35.1,70.55,0.0,0.0,0.0,0.0,14.9,268.0,1016.9,27.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,37.2,34.2,68.08,0.0,0.0,0.0,0.0,14.1,260.0,1017.9,24.6,9.9,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.9,37.9,34.1,65.74,0.0,0.0,0.0,0.0,16.0,269.0,1018.8,24.6,9.9,96.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47.0,40.1,34.0,60.61,0.0,0.0,0.0,0.0,17.6,270.0,1019.5,24.6,9.9,270.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48.8,42.2,33.3,54.86,0.0,0.0,0.0,0.0,18.7,262.0,1019.8,25.2,9.9,431.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49.9,44.0,30.2,46.42,0.0,0.0,0.0,0.0,17.4,269.0,1020.0,24.9,9.9,423.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51.3,51.3,27.3,39.3,0.0,0.0,0.0,0.0,23.0,262.0,1020.0,53.4,9.9,534.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51.1,51.1,28.1,40.86,0.0,0.0,0.0,0.0,23.7,243.0,1019.6,53.8,9.9,264.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48.8,42.7,27.1,42.65,0.0,0.0,0.0,0.0,16.6,261.0,1020.3,85.7,9.9,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47.0,41.4,27.0,45.45,0.0,0.0,0.0,0.0,12.9,280.0,1020.5,53.1,9.9,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.1,40.6,29.0,54.92,0.0,0.0,0.0,0.0,6.2,288.0,1021.2,53.7,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.7,41.9,29.8,57.81,0.0,0.0,0.0,0.0,3.7,262.0,1021.1,80.4,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.7,40.2,31.8,62.63,0.0,0.0,0.0,0.0,5.9,214.0,1021.5,89.1,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.0,28.6,30.8,75.18,0.0,0.0,0.0,0.0,17.2,251.0,1014.4,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.0,29.2,30.7,74.91,0.0,0.0,0.0,0.0,15.3,262.0,1014.9,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.0,28.2,29.9,72.54,0.0,0.0,0.0,0.0,18.4,271.0,1015.9,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.9,28.5,29.0,70.18,0.0,0.0,0.0,0.0,17.1,278.0,1017.1,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.1,28.9,27.1,66.85,0.0,0.0,0.0,0.0,12.7,287.0,1017.5,82.5,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,28.6,26.3,67.32,0.0,0.0,0.0,0.0,10.3,268.0,1018.1,24.6,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,28.6,26.1,67.07,0.0,0.0,0.0,0.0,10.3,252.0,1018.3,88.8,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.9,29.7,25.2,62.22,0.0,0.0,0.0,0.0,10.2,260.0,1019.1,85.5,9.9,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.7,31.3,27.1,65.29,0.0,0.0,0.0,0.0,9.0,269.0,1020.7,56.0,9.9,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.9,32.8,26.3,60.42,0.0,0.0,0.0,0.0,8.8,260.0,1020.8,56.0,9.9,202.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.9,35.4,25.4,53.69,0.0,0.0,0.0,0.0,8.7,264.0,1020.4,55.4,9.9,172.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.1,35.4,28.0,59.5,0.0,0.0,0.0,0.0,8.9,195.0,1019.5,81.4,9.9,182.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.2,35.9,26.9,54.5,0.0,0.0,0.0,0.0,11.1,201.0,1018.5,81.2,9.9,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.9,37.6,29.1,57.81,0.0,0.0,0.0,0.0,9.1,202.0,1017.5,89.4,9.9,225.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.1,37.2,27.1,54.96,0.0,0.0,0.0,0.0,7.9,192.0,1017.0,99.9,9.9,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.9,36.2,27.1,57.54,0.0,0.0,0.0,0.0,7.0,188.0,1017.4,100.0,9.9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.9,35.9,27.2,57.83,0.0,0.0,0.0,0.0,7.6,154.0,1016.8,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.9,35.7,27.1,57.64,0.0,0.0,0.0,0.0,7.9,149.0,1016.1,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.8,33.2,27.1,60.19,0.0,0.0,0.0,0.0,10.4,142.0,1014.1,72.4,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,32.9,27.1,62.13,0.0,0.0,0.0,0.0,8.9,160.0,1012.2,92.5,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.0,35.3,29.9,64.44,0.0,0.0,0.0,0.0,8.8,160.0,1011.0,99.9,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.1,36.6,32.0,67.24,0.0,0.0,0.0,0.0,9.1,170.0,1009.7,100.0,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.9,13.1,14.0,68.36,0.0,0.0,0.03,3.48,9.0,32.0,1016.1,90.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.9,13.2,13.0,70.89,0.0,0.0,0.03,3.51,5.8,5.0,1015.6,90.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.9,13.2,12.9,70.86,0.0,0.0,0.03,3.54,5.7,360.0,1015.2,81.4,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.2,11.1,12.9,75.91,0.0,0.0,0.03,3.56,5.9,352.0,1015.0,93.1,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.0,10.4,14.0,77.08,0.0,0.0,0.03,3.59,7.8,343.0,1014.7,81.4,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.8,12.9,15.0,77.96,0.0,0.0,0.03,3.62,6.0,350.0,1014.6,91.3,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.9,11.4,15.2,78.09,0.0,0.0,0.03,3.64,8.0,351.0,1014.2,91.3,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.9,12.0,15.2,78.15,0.0,0.0,0.03,3.67,7.2,343.0,1013.9,99.0,9.9,10.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.8,12.3,15.3,75.54,0.0,0.0,0.03,3.69,8.3,333.0,1013.5,99.0,9.9,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.9,10.9,17.1,78.13,0.0,0.0,0.04,3.74,12.8,352.0,1013.2,90.0,9.9,55.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.8,12.1,17.0,78.13,0.0,0.0,0.04,3.78,10.3,351.0,1012.7,100.0,9.9,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,12.3,17.2,78.06,0.0,0.0,0.04,3.82,10.4,351.0,1011.9,100.0,9.9,128.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.2,13.7,17.9,76.76,0.0,0.0,0.04,3.87,10.5,342.0,1010.9,90.0,9.9,177.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25.2,13.5,16.3,68.39,0.0,0.0,0.04,3.91,13.6,322.0,1009.5,100.0,9.8,238.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26.9,16.6,21.1,78.52,0.0,0.0,0.04,4.0,11.6,331.0,1008.9,100.0,1.8,206.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,16.9,23.1,81.74,0.0,0.0,0.04,4.04,14.0,342.0,1008.6,100.0,1.7,115.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,16.6,24.3,85.53,0.0,0.0,0.04,4.08,14.8,350.0,1008.6,100.0,1.2,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29.0,18.8,25.2,85.36,0.017,100.0,0.04,4.13,12.6,341.0,1008.6,100.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.1,21.0,26.5,86.47,0.028,100.0,0.04,4.21,10.7,358.0,1008.6,100.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,25.2,26.4,86.44,0.011,100.0,0.04,4.26,4.5,324.0,1008.3,100.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.7,20.3,21.8,69.25,0.0,0.0,0.04,4.34,14.1,341.0,1007.6,93.7,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17.8,3.0,3.7,53.39,0.0,0.0,0.0,2.77,16.1,300.0,1024.5,48.7,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17.9,1.6,2.9,51.42,0.0,0.0,0.0,2.72,19.6,292.0,1025.5,54.3,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.1,12.5,10.3,57.44,0.0,0.0,0.0,2.2,10.4,221.0,1024.9,53.4,9.9,912.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,15.4,19.7,73.8,0.0,0.0,0.0,1.96,14.5,219.0,1017.7,80.1,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.1,15.9,20.8,76.65,0.0,0.0,0.0,1.89,13.7,230.0,1014.8,24.6,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29.1,17.9,21.5,72.99,0.0,0.0,0.0,1.86,15.0,221.0,1014.5,24.6,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,60.0,44.2,55.99,0.0,0.0,0.0,0.0,5.6,173.0,1022.3,45.0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,55.0,45.0,69.2,0.0,0.0,0.0,0.0,5.3,139.0,1021.7,80.1,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53.8,53.8,44.9,71.84,0.0,0.0,0.0,0.0,5.3,130.0,1021.6,80.1,9.9,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
